Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1654905600,31608,30765,468,0,8,0
AP,1654905600,27197,26729,129,0,0,0
EA,1654905600,0,0,0,0,0,0
EF,1654905600,64847,64068,530,0,48,0
EIC,1654905600,36744,36094,339,0,24,0
G,1654905600,29084,28587,356,0,2,0
GRZ,1654905600,33405,32764,370,0,5,0
GTH,1654905600,43564,42953,339,0,1,0
HBN,1654905600,23712,23132,407,0,7,0
IK,1654905600,38581,37918,426,0,19,0
J,1654905600,35983,35105,145,0,0,0
KYF,1654905600,22359,21854,241,0,0,0
NDH,1654905600,24097,23819,101,0,6,0
SHK,1654905600,30209,29680,222,0,6,0
SHL,1654905600,10511,10239,180,0,1,0
SLF,1654905600,35663,35005,546,0,8,0
SM,1654905600,44399,43457,652,0,1,0
SOK,1654905600,29670,29163,331,0,3,0
SOM,1654905600,23183,22886,240,0,0,0
SON,1654905600,20286,19819,285,0,0,0
UH,1654905600,35073,34408,414,0,1,0
WAK,1654905600,51420,50663,448,0,1,0
WE,1654905600,22195,21582,157,0,2,0
TH,1654905600,713790,700690,7326,0,143,0
