Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1668643200,38857,37412,500,24,112,0
AP,1668643200,31918,31290,145,15,41,0
EA,1668643200,0,0,0,0,0,0
EF,1668643200,77973,76840,564,62,175,0
EIC,1668643200,45657,45005,368,11,36,0
G,1668643200,35527,34835,386,16,19,0
GRZ,1668643200,38499,37709,419,-1,27,0
GTH,1668643200,51582,51021,372,11,26,0
HBN,1668643200,27760,26964,435,0,37,0
IK,1668643200,47173,46380,446,0,44,0
J,1668643200,45490,44459,173,16,54,0
KYF,1668643200,26286,25567,256,9,27,0
NDH,1668643200,28057,27571,107,0,32,0
SHK,1668643200,36490,35582,241,0,51,0
SHL,1668643200,12558,12265,197,4,10,0
SLF,1668643200,41168,40338,581,18,31,0
SM,1668643200,55154,54074,731,22,60,2
SOK,1668643200,33759,32947,344,11,34,0
SOM,1668643200,27007,26573,256,17,26,1
SON,1668643200,24019,23288,300,22,32,0
UH,1668643200,42978,42378,425,0,17,0
WAK,1668643200,62977,61942,463,21,30,0
WE,1668643200,26871,26495,182,6,20,0
TH,1668643200,857760,840935,7891,284,941,3
