Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1643760000,15022,13565,388,127,22,0
AP,1643760000,12196,11024,119,137,54,0
EA,1643760000,0,0,0,0,0,0
EF,1643760000,27725,26114,426,352,422,11
EIC,1643760000,12974,11625,301,242,53,0
G,1643760000,13371,12350,321,165,37,0
GRZ,1643760000,17018,15590,301,138,62,0
GTH,1643760000,22283,20592,315,144,38,1
HBN,1643760000,13390,12256,379,98,33,5
IK,1643760000,18121,16475,399,196,39,0
J,1643760000,12984,10951,123,211,89,0
KYF,1643760000,10161,9415,216,98,33,3
NDH,1643760000,8554,7761,93,112,26,0
SHK,1643760000,13239,11891,191,177,29,0
SHL,1643760000,5346,4749,164,67,8,0
SLF,1643760000,17660,16579,461,105,41,0
SM,1643760000,23078,21436,555,222,71,2
SOK,1643760000,15423,14241,286,140,19,0
SOM,1643760000,10800,9784,206,55,43,0
SON,1643760000,10767,9898,267,106,16,0
UH,1643760000,15746,14289,376,132,39,0
WAK,1643760000,23492,21021,414,368,88,0
WE,1643760000,8164,6994,131,136,32,0
TH,1643760000,327514,298600,6432,3528,1294,22
